stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
102831,50213,O'Brien / Dudemaine,45.528476,-73.700582,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50213
102834,50216,Dudemaine / O'Brien,45.528362,-73.700844,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50216
102844,50218,De Salaberry / De Poutrincourt,45.537229,-73.700193,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50218
102853,50220,de l'Acadie / Viel,45.541742,-73.698916,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50220
102882,50225,De Salaberry / Taylor,45.539182,-73.697812,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50225
102895,50227,Dudemaine / Jean-Massé,45.531017,-73.697457,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50227
102912,50230,De Salaberry / de l'Acadie,45.541072,-73.695623,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50230
102945,50237,Dudemaine / De Poutrincourt,45.533504,-73.694295,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50237
102962,50240,Dudemaine / James-Morrice,45.534753,-73.693004,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50240
102992,50244,Dudemaine / Pasteur,45.536584,-73.690670,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50244
103001,50246,de l'Acadie / Dudemaine,45.537947,-73.688544,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50246
103004,50248,Dudemaine / de l'Acadie,45.537675,-73.688947,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50248
103034,50254,Gouin / Tanguay,45.547443,-73.683831,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50254
103052,50257,Gouin / Jeanne-Mance,45.548020,-73.680583,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50257
103061,50259,de l'Acadie / Henri-Bourassa,45.534324,-73.680533,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50259
103072,50264,Henri-Bourassa / Marcelin-Wilson,45.536508,-73.679750,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50264
103093,50269,du Bois-de-Boulogne / Henri-Bourassa,45.538055,-73.679220,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50269
103102,50271,Gouin / Waverly,45.549709,-73.676830,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50271
103132,50274,Gouin / Clark,45.550813,-73.675265,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50274
103134,50275,Gouin / Clark,45.550521,-73.675398,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50275
103142,50277,Henri-Bourassa / Meilleur,45.543592,-73.675368,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50277
103152,50279,Henri-Bourassa / Tanguay,45.544640,-73.674639,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50279
103168,50282,Saint-Laurent / Gouin,45.551149,-73.674001,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50282
103182,50285,Henri-Bourassa / Meunier,45.547033,-73.673149,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50285
103233,50291,Saint-Laurent / Lighthall,45.550533,-73.671935,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50291
103264,50296,Henri-Bourassa / Saint-Laurent,45.550139,-73.670730,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50296
103312,50302,Fleury / Meilleur,45.541829,-73.669108,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50302
103342,50306,Station Henri-Bourassa Nord / Lajeunesse,45.555541,-73.668233,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50306
103345,50307,Station Henri-Bourassa Sud / Millen,45.556076,-73.667454,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50307
103351,50308,Meilleur / du Mont-Cassin,45.540926,-73.667898,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50308
103363,50310,Saint-Laurent / Prieur,45.549412,-73.668145,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50310
103372,50311,Fleury / Jeanne-Mance,45.5439,-73.667782,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50311
103412,50319,Fleury / de l'Esplanade,45.545820,-73.666583,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50319
103444,50323,Fleury / Saint-Urbain,45.546855,-73.665808,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50323
103472,50333,Henri-Bourassa / De La Roche,45.561205,-73.665418,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50333
103494,50335,Henri-Bourassa / Chambord,45.561504,-73.664668,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50335
103501,50336,Saint-Laurent / Fleury,45.548565,-73.664659,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50336
103503,50338,Saint-Laurent / Fleury,45.548448,-73.665081,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50338
103511,50340,Meilleur / Sauvé,45.540179,-73.6639,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50340
103532,50346,Sauvé / Verville,45.541688,-73.663499,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50346
103558,50352,Christophe-Colomb / Henri-Bourassa,45.562367,-73.661881,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50352
103564,50354,Sauvé / Tolhurst,45.542596,-73.662710,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50354
103573,50356,Saint-Laurent / Sauriol,45.547741,-73.662709,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50356
103612,50363,Henri-Bourassa / Hamel,45.564252,-73.661773,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50363
103632,50366,Henri-Bourassa / Francis,45.565548,-73.661070,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50366
103642,50368,Fleury / Millen,45.555010,-73.661116,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50368
103644,50369,Fleury / Millen,45.554631,-73.661132,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50369
103654,50370,Sauvé / Waverly,45.544305,-73.661402,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50370
103672,50373,Sauvé / Saint-Urbain,45.545519,-73.660867,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50373
103704,50376,Gouin / Séguin,45.572131,-73.659875,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50376
103741,50383,Saint-Hubert / Fleury,45.556342,-73.660014,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50383
103743,50385,Saint-Hubert / Fleury,45.556287,-73.660447,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50385
103775,50393,Sauvé / Saint-Laurent,45.547426,-73.659313,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50393
103792,50395,Fleury / Georges-Baril,45.558515,-73.659051,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50395
103803,50398,Station de la Savane (Décarie / Royalmount),45.498809,-73.660894,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50398
103821,50402,Lajeunesse / Sauriol,45.552570,-73.658657,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50402
103834,50404,Sauvé / Laverdure,45.548426,-73.658675,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50404
103881,50411,Charles-De La Tour / Chabanel,45.5309,-73.658441,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50411
103892,50413,Henri-Bourassa / De Saint-Firmin,45.573066,-73.657296,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50413
103901,50416,Christophe-Colomb / Fleury,45.561163,-73.657122,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50416
103921,50422,Saint-Laurent / de Port-Royal,45.546231,-73.656941,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50422
103932,50424,Fleury / Hamel,45.562670,-73.656579,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50424
103964,50430,Henri-Bourassa / Parthenais,45.574750,-73.655740,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50430
103982,60712,Prieur / Papineau,45.569347,-73.655662,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=60712
103992,50433,Fleury / Francis,45.564004,-73.655787,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50433
104013,50437,Station Sauvé Nord (Berri / Sauvé),45.550815,-73.656466,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50437
104017,50439,Station Sauvé Nord (Sauvé / Berri),45.550598,-73.656484,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50439
104042,50446,Sauvé / Millen,45.553214,-73.654939,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50446
104058,50451,Meilleur / No 9200,45.536925,-73.653217,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50451
104073,50454,Charles-De La Tour / Legendre,45.529840,-73.655325,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50454
104094,50459,Fleury / Fabre,45.566592,-73.654219,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50459
104103,50461,Christophe-Colomb / Sauriol,45.560213,-73.654511,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50461
104132,50464,Henri-Bourassa / D'Iberville,45.578217,-73.653641,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50464
104142,50467,Sauvé / Saint-Hubert,45.554644,-73.654112,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50467
104151,50470,Papineau / Fleury,45.568201,-73.653226,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50470
104153,50472,Papineau / Fleury,45.568048,-73.653698,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50472
104182,50476,Paré / Décarie,45.496616,-73.654943,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50476
104191,50481,de l'Acadie / Legendre,45.532711,-73.654367,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50481
104224,50488,Sauvé / Georges-Baril,45.556474,-73.652844,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50488
104253,50491,Charles-De La Tour / de Beauharnois,45.529230,-73.653153,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50491
104264,50493,Sauvé / Chambord,45.557824,-73.651993,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50493
104304,50497,Fleury / De Lorimier,45.571031,-73.651276,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50497
104343,50501,Berri / de Louvain,45.549575,-73.651801,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50501
104352,50503,Sauvé / Christophe-Colomb,45.559472,-73.651213,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50503
104361,50506,Station Namur (Décarie / Jean-Talon),45.494910,-73.652830,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50506
104423,50519,Saint-Laurent / Chabanel,45.544411,-73.651379,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50519
104427,50520,Chabanel / Saint-Laurent,45.544249,-73.651226,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50520
104432,50521,Fleury / Parthenais,45.572657,-73.650024,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50521
104454,50526,West Broadway / Chester,45.461231,-73.652848,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50526
104464,50528,Sauvé / Curotte,45.561278,-73.649962,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50528
104511,50535,Saint-Hubert / de Louvain,45.553244,-73.649153,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50535
104552,50542,Sauvé / Garnier,45.563946,-73.648652,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50542
104562,50544,Vézina / Macdonald,45.489036,-73.650861,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50544
104582,50547,de la Savane / Kindersley,45.500699,-73.650354,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50547
104583,50548,Kindersley / de la Savane,45.500718,-73.650678,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50548
104623,50551,Berri / Chabanel,45.548695,-73.648706,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50551
104630,50552,du Parc / No 6590,45.527890,-73.615240,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50552
104644,50558,Sauvé / Papineau,45.565473,-73.647588,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50558
104692,50563,Legendre / Saint-Laurent,45.543708,-73.647939,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50563
104744,50572,Sauvé / Charton,45.566927,-73.646743,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50572
104773,50575,Christophe-Colomb / de Louvain,45.557886,-73.646805,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50575
104782,50577,Fielding / West Broadway,45.460473,-73.649085,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50577
104794,50579,Crémazie / d'Outremont,45.532591,-73.647003,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50579
104803,50582,Victoria / Jean-Talon,45.498988,-73.648325,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50582
104839,50587,Jean-Talon Ouest / No 4855,45.498537,-73.648506,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50587
104854,50590,Legendre / Henri-Julien,45.546053,-73.646338,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50590
104892,50596,Fielding / Doherty,45.461289,-73.648441,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50596
104901,50598,Clanranald / Plamondon,45.488334,-73.647373,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50598
104933,50601,Berri / Legendre,45.547804,-73.645614,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50601
104944,50606,Côte-Saint-Luc / Cavendish,45.471370,-73.648037,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50606
104953,50607,McLynn / Plamondon,45.489098,-73.647350,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50607
104971,50610,Papineau / Charland,45.564507,-73.644359,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50610
104972,50611,Charland / Papineau,45.564910,-73.644706,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50611
104973,50612,Papineau / Charland,45.564513,-73.645092,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50612
105031,50619,Saint-Laurent / de Beauharnois,45.542674,-73.644695,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50619
105042,50621,Crémazie / Tolhurst,45.537556,-73.644716,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50621
105095,50631,Plamondon / Décarie,45.491429,-73.644851,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50631
105103,50633,de l'Acadie / de Liège,45.529379,-73.644215,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50633
105118,50635,de Lille / Sauvé,45.571571,-73.642339,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50635
105122,50637,Chester / Cavendish,45.470894,-73.645463,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50637
105123,50638,Cavendish / Chester,45.470682,-73.645696,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50638
105144,50643,Fleet / Macdonald,45.486049,-73.645192,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50643
105153,50645,Saint-Hubert / Legendre,45.551429,-73.643510,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50645
105172,50649,Somerled / West Broadway,45.458779,-73.645429,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50649
105191,50654,Victoria / Mackenzie,45.497365,-73.644055,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50654
105212,50659,Van Horne / Clanranald,45.487092,-73.644484,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50659
105222,50661,Fielding / Rosedale,45.465479,-73.6450,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50661
105245,50665,Crémazie / Clark,45.541427,-73.641405,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50665
105252,50666,Sauvé / D'Iberville,45.573198,-73.641676,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50666
105261,50668,Saint-Laurent / Crémazie,45.542432,-73.641276,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50668
100323,50101,Louis-Hippolyte-La Fontaine / Curatteau,45.594049,-73.542570,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50101
100664,50104,Jean-Talon / Wilderton,45.513617,-73.632229,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50104
101291,50107,Viau / Pierre-Charbonneau,45.563731,-73.549057,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50107
101589,50114,Édouard-Montpetit / No 2141,45.508718,-73.614107,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50114
101882,50118,Industriel / Jean-Sicard,45.651832,-73.517501,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50118
102364,50129,Gouin / Toupin,45.523819,-73.736440,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50129
102368,50130,Toupin / Gouin,45.523655,-73.736107,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50130
102371,50131,de Beauséjour / Gouin,45.524882,-73.734299,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50131
102374,50133,Gouin / de Beauséjour,45.524863,-73.734622,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50133
102394,50137,Gouin / Henri-d'Arles,45.526380,-73.730488,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50137
102404,50139,Gouin / du Golf,45.527480,-73.729149,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50139
102414,50141,Gouin / de Somerset,45.528569,-73.725769,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50141
102492,50150,De Serres / Grenet,45.531615,-73.718865,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50150
102501,50152,Laurentien / Émile-Nelligan (sud),45.527758,-73.719433,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50152
102524,50156,De Mésy / Grenet,45.530525,-73.717956,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50156
102532,50157,Gouin / de la Miséricorde,45.533442,-73.717611,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50157
102541,50159,Laurentien / Périnault,45.526623,-73.716596,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50159
102581,50164,Saint-Évariste / Gouin,45.535483,-73.714612,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50164
102587,50166,Gouin / Saint-Évariste,45.535511,-73.715087,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50166
102612,50172,De Salaberry / Grenet,45.527801,-73.712962,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50172
102614,50174,De Salaberry / Grenet,45.527487,-73.712907,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50174
102672,50180,Gouin / Filion,45.538529,-73.710534,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50180
102691,50183,Grenet / de Louisbourg,45.525648,-73.709660,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50183
102694,50185,de Louisbourg / Grenet,45.525466,-73.709929,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50185
102697,50186,de Louisbourg / Grenet,45.525415,-73.710273,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50186
102731,50191,Grenet / Dudemaine,45.524575,-73.707951,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50191
102733,50192,Grenet / Ranger,45.524674,-73.708443,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50192
102762,50199,Gouin / De Poutrincourt,45.541730,-73.706446,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50199
102774,50202,Dudemaine / Michel-Sarrazin,45.524845,-73.706040,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50202
102784,50204,De Salaberry / Guertin,45.533851,-73.704885,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50204
102822,50211,Dudemaine / Saint-Évariste,45.527629,-73.702028,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50211
105263,50670,Saint-Laurent / Crémazie,45.541476,-73.641970,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50670
105273,50672,Berri / Émile-Journault,45.547006,-73.642584,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50672
105284,50674,Somerled / Doherty,45.459587,-73.644565,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50674
105382,50683,Barclay / Lemieux,45.494521,-73.642956,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50683
105412,50685,Sauvé / Sackville,45.574589,-73.640485,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50685
105442,50688,Fielding / Walkley,45.467632,-73.643304,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50688
105494,50697,Plamondon / Lemieux,45.493821,-73.642001,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50697
105501,50698,de l'Acadie / d'Anvers,45.528626,-73.640759,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50698
105514,50703,Van Horne / Décarie,45.489205,-73.642337,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50703
105523,50705,de Lille / Charland,45.570616,-73.6401,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50705
105534,50710,Émile-Journault / Saint-Hubert,45.550333,-73.640255,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50710
105543,50713,Christophe-Colomb / Legendre,45.556129,-73.640607,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50713
105602,50721,Station Plamondon Nord (Barclay / Victoria),45.4962,-73.641452,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50721
105622,50723,Sherbrooke / Connaught,45.454064,-73.642352,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50723
105651,50728,Clanranald / Bourret,45.485551,-73.641148,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50728
105664,50730,Somerled / Mariette,45.463165,-73.641814,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50730
105681,50732,Saint-Michel / Sauvé,45.576832,-73.638244,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50732
105721,50736,Station Plamondon Nord (Victoria / Plamondon),45.495667,-73.640343,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50736
105724,50738,Station Plamondon Nord (Plamondon / Victoria),45.495468,-73.640563,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50738
105762,50744,Van Horne / Westbury,45.491437,-73.640444,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50744
105812,50751,de Liège / de Reims,45.538982,-73.638643,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50751
105832,50753,Barclay / Lavoie,45.498240,-73.639647,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50753
105852,50757,Station Crémazie / Saint-Denis,45.545360,-73.6394,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50757
105863,50759,Elmhurst / Coffee,45.454731,-73.640556,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50759
105892,50761,Fielding / West Hill,45.471917,-73.640029,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50761
105903,50764,West Broadway / Sherbrooke,45.456595,-73.640478,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50764
105913,50768,Station Crémazie Nord (Berri / Crémazie),45.545628,-73.639576,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50768
105914,50769,Station Crémazie Sud (Crémazie / Berri),45.545763,-73.638021,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50769
105942,50776,Côte-Saint-Luc / Heath,45.477186,-73.639088,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50776
105965,50781,Jarry / de l'Acadie,45.527906,-73.637575,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50781
105983,50786,Saint-Laurent / de Liège,45.541454,-73.640424,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50786
3003413,61125,des Sources / Cardinal,45.450119,-73.780190,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=61125
105991,50789,Côte-des-Neiges / Mackenzie,45.503661,-73.638053,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50789
106014,50791,Plamondon / Lavoie,45.497529,-73.638728,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50791
106042,50797,Fielding / Grand Boulevard,45.473910,-73.639111,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50797
106058,50801,Elmhurst / Harley,45.454209,-73.639412,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50801
106102,50807,Barclay / Légaré,45.500221,-73.637852,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50807
106114,50809,Jarry / Wiseman,45.529077,-73.636906,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50809
106161,50814,Saint-Michel / Charland,45.575493,-73.635016,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50814
106172,50816,de Liège / De Gaspé,45.542579,-73.636557,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50816
106181,50817,Station Plamondon Sud (Victoria / Van Horne),45.494345,-73.637435,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50817
106184,50819,Station Plamondon Sud (Van Horne / Victoria),45.494197,-73.637623,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=50819
